UF,Sexo,Idade,Cor,Anos de Estudo,Renda
29,0,44,8,16,3000
29,0,36,8,12,1900
29,0,42,8,16,2000
29,1,71,8,7,788
29,1,62,8,12,600
29,0,47,4,7,200
29,0,34,8,12,2800
29,0,34,4,12,900
29,0,58,8,12,1118
29,0,47,8,12,1500
29,0,47,4,9,1800
29,0,52,8,12,900
29,0,40,8,12,1960
29,0,27,8,12,788
29,0,47,4,12,1400
29,0,48,8,5,788
29,0,40,8,12,2000
29,1,40,8,12,788
29,1,38,4,12,1000
29,0,40,4,12,2500
29,1,54,4,5,840
29,1,51,8,12,788
29,1,47,4,12,800
29,1,52,8,14,5000
29,1,48,4,10,300
29,0,28,4,12,1200
29,0,41,2,1,1100
29,0,34,8,6,788
29,1,58,4,10,1000
29,0,22,8,8,800
29,0,31,8,8,1300
29,0,50,8,12,1500
29,1,28,8,12,300
29,1,53,8,5,300
29,1,28,8,12,300
29,0,55,4,2,1500
29,1,32,8,9,500
29,0,44,4,12,2300
29,0,48,4,2,1800
29,0,50,2,5,1100
29,0,49,8,3,788
29,0,44,8,3,800
29,0,27,2,12,2200
29,0,29,8,12,1965
29,0,47,8,12,2800
29,0,28,8,13,2100
29,0,35,8,16,2800
29,0,33,8,12,2800
29,0,28,2,6,1000
29,0,28,2,12,2500
29,1,32,6,16,990
29,0,27,2,11,1800
29,1,59,2,12,890
29,1,31,8,9,0
29,1,50,8,12,1576
29,0,47,4,12,2500
29,0,24,8,12,1000
29,1,56,4,2,100
29,0,52,8,5,1500
29,1,63,8,1,250
29,1,57,8,4,60
29,1,54,8,5,300
29,1,50,8,12,850
29,0,34,8,11,788
29,0,58,4,5,1500
29,1,46,4,7,800
29,0,38,8,6,1250
29,0,57,4,16,10000
29,0,32,2,6,1200
29,0,34,4,5,1000
29,0,45,8,12,1600
29,0,52,8,1,788
29,0,42,4,1,900
29,0,59,8,1,500
29,0,46,4,1,1200
29,0,37,8,1,800
29,0,25,4,6,788
29,0,58,8,1,1150
29,0,49,2,5,800
29,0,42,8,4,800
29,0,71,2,7,400
29,0,57,8,12,1214
29,0,40,8,15,2200
29,0,41,4,1,1200
29,1,28,4,8,400
29,1,58,2,8,788
29,1,53,8,12,1290
29,1,43,8,12,0
29,1,35,4,12,150
29,1,56,4,12,1100
29,0,27,4,12,1200
29,1,33,4,16,2300
29,1,60,8,16,1200
29,0,56,8,1,788
29,0,26,8,9,788
29,1,56,2,4,0
29,0,33,8,7,2400
29,0,44,8,8,900
29,0,35,8,2,1350
29,0,63,8,1,788
29,0,30,8,1,600
29,0,52,4,5,1900
29,0,37,4,6,788
29,0,37,8,4,1600
29,0,59,4,1,788
29,0,48,8,5,250
29,1,56,8,5,788
29,0,67,8,1,500
29,0,57,8,1,700
29,0,59,8,1,800
29,0,48,8,1,500
29,0,52,8,1,1000
29,0,44,8,7,20000
29,0,27,8,5,300
29,0,24,2,10,300
29,0,54,8,10,1000
29,0,52,8,12,5000
29,0,28,4,14,1400
29,1,41,8,5,300
29,0,48,8,4,700
29,0,25,8,12,800
29,1,37,8,12,400
29,0,65,8,1,200
29,0,44,8,9,8000
29,0,35,2,6,1500
29,0,42,2,12,800
29,0,36,2,16,2364
29,0,69,8,3,100
29,0,43,2,16,2364
29,0,59,8,5,300
29,0,31,8,12,900
29,0,53,4,5,828
29,0,59,4,1,0
29,0,48,8,5,2000
29,0,53,2,9,700
29,0,51,8,6,788
29,0,63,8,7,800
29,0,37,8,1,80
29,0,36,2,1,250
29,0,45,4,3,1000
29,1,58,8,1,0
29,0,46,8,4,520
29,0,37,4,1,15
29,0,26,8,12,300
29,1,46,4,4,300
29,1,54,8,16,200
29,1,54,4,6,1500
29,0,38,2,12,5000
29,1,52,8,6,250
29,0,60,8,3,788
29,0,43,4,3,600
29,1,67,8,3,100
29,0,44,4,4,600
29,0,48,4,5,788
29,0,36,8,11,788
29,1,50,8,2,500
29,1,43,8,13,100
29,1,43,4,8,0
29,0,30,4,5,800
29,1,57,8,15,1900
29,0,44,8,11,200
29,0,46,8,12,600
29,1,46,8,12,200
29,1,63,8,1,0
29,1,40,4,12,300
29,1,45,2,8,84
29,0,25,8,12,1000
29,1,46,8,6,400
29,0,34,8,9,1200
29,0,44,2,8,1600
29,1,48,8,12,200
29,0,43,2,12,1200
29,0,62,2,16,6000
29,0,69,8,5,5000
29,1,36,2,15,5000
29,1,42,2,8,1300
29,0,51,2,12,6000
29,1,69,2,9,1000
29,1,50,4,16,10000
29,0,48,2,16,2200
29,1,37,4,12,1100
29,1,35,8,16,788
29,0,50,2,11,3000
29,0,40,4,6,1300
29,0,34,8,5,1000
29,0,29,8,9,1200
29,1,38,2,5,80
29,0,34,8,12,1300
29,0,36,4,9,1200
29,0,57,8,1,830
29,0,45,4,2,500
29,0,36,8,6,1100
29,0,59,8,1,600
29,0,48,2,6,2500
29,0,28,2,10,788
29,0,40,8,12,5000
29,0,63,8,6,5000
29,0,58,2,16,2000
29,1,55,8,12,1200
29,0,62,8,6,788
29,1,69,8,12,200
29,0,48,8,9,788
29,0,26,8,6,788
29,0,32,8,7,788
29,0,79,8,2,0
29,0,47,8,1,200
29,0,49,8,5,400
29,0,39,4,5,0
29,0,32,8,5,788
29,0,68,8,1,0
29,0,30,8,16,7200
29,1,44,8,6,2200
29,0,59,2,9,1800
29,0,44,2,16,5834
29,0,66,2,14,3000
29,1,52,8,16,3990
29,1,53,8,16,3000
29,1,62,2,16,788
29,0,53,8,12,2000
29,1,59,8,12,2000
29,0,23,2,16,620
29,1,42,8,16,2000
29,0,53,2,12,3000
29,1,46,2,16,5000
29,0,34,8,16,4200
29,1,28,2,9,850
29,0,21,8,10,788
29,1,30,2,4,788
29,1,45,2,16,788
29,0,38,8,9,1200
29,0,42,4,1,1000
29,0,41,2,12,3000
29,0,35,4,12,1000
29,0,68,4,3,800
29,1,22,8,9,200
29,0,54,8,6,1500
29,0,35,4,12,788
29,1,31,4,10,250
29,0,30,8,12,788
29,0,70,8,5,100
29,0,33,4,12,530
29,0,34,4,10,930
29,0,39,2,8,600
29,0,46,8,11,800
29,0,18,4,4,788
29,1,37,4,5,788
29,1,46,4,9,1009
29,0,44,4,11,2000
29,1,34,8,5,788
29,0,34,4,12,1576
29,0,50,8,9,788
29,0,34,4,9,1600
29,0,43,8,9,1700
29,0,27,4,8,1200
29,0,49,8,2,500
29,0,41,8,12,790
29,0,55,2,5,991
29,1,43,8,11,1000
29,0,35,4,1,800
29,0,32,4,7,1000
29,1,23,8,10,400
29,1,44,8,16,10000
29,0,40,4,10,2300
29,0,43,2,1,7100
29,0,58,8,16,13000
29,0,36,4,6,1100
29,0,33,4,12,2400
29,1,42,8,12,1200
29,1,51,4,11,1200
29,0,29,8,12,2500
29,0,29,4,12,911
29,0,50,8,9,1500
29,1,53,8,12,4000
29,0,35,8,14,1300
29,0,38,8,12,4000
29,0,42,8,12,1600
29,1,34,8,12,788
29,0,62,8,16,2000
29,1,40,8,12,788
29,1,33,4,11,788
29,0,59,4,11,250
29,0,40,8,12,1200
29,1,34,8,15,345
29,0,40,8,12,0
29,0,59,8,10,300
29,0,30,4,9,1150
29,1,35,8,12,788
29,1,21,8,8,400
29,1,44,4,5,100
29,0,52,4,5,1500
29,0,34,8,12,788
29,1,30,8,12,1576
29,0,24,8,9,788
29,1,44,8,9,1000
29,0,58,8,9,788
29,1,30,8,12,788
29,0,49,2,12,1200
29,1,35,4,10,400
29,0,42,8,12,2400
29,1,47,8,12,788
29,0,45,4,12,2000
29,1,40,8,16,1600
29,0,65,8,9,1800
29,1,31,8,12,1020
29,0,54,4,12,1200
29,0,57,4,4,2000
31,0,40,2,12,1600
31,0,58,8,5,850
31,0,36,8,3,1400
31,0,21,8,11,1500
31,0,28,2,9,1600
31,0,39,2,3,1100
31,0,21,2,8,1200
31,0,51,8,5,1800
31,0,37,8,11,2100
31,0,29,8,12,2500
31,0,59,2,9,1600
31,0,45,8,1,0
31,0,62,8,4,1200
31,0,47,8,5,1200
31,0,66,8,2,1400
31,1,43,8,12,200
31,0,43,8,6,788
31,0,48,8,1,788
31,0,53,8,7,1200
31,0,45,8,7,1000
31,0,42,8,2,1350
31,0,50,2,5,3000
31,0,83,4,3,600
31,0,55,8,12,788
31,0,33,8,11,2100
31,0,53,8,1,1000
31,0,64,2,5,700
31,0,55,4,4,1100
31,0,61,8,1,1200
31,0,64,8,4,0
31,0,45,2,5,1660
31,0,74,8,2,1600
31,0,29,8,12,1000
31,0,70,8,1,400
31,0,68,4,5,1200
31,1,36,2,12,200
31,0,41,2,12,1500
31,0,43,2,16,3500
31,1,51,8,16,788
31,0,55,2,16,6000
31,0,53,8,12,2900
31,1,47,2,16,3000
31,0,52,2,11,1100
31,0,37,8,12,1100
31,1,62,2,1,600
31,1,39,2,16,3000
31,0,45,2,15,2000
31,1,48,2,16,2000
31,0,44,8,6,1680
31,0,23,2,12,788
31,0,40,2,9,2000
31,0,81,4,4,1200
31,0,58,2,5,1500
31,0,22,2,11,1200
31,0,78,8,1,950
31,1,42,4,12,990
31,0,57,2,6,1500
31,0,53,2,8,1200
31,0,56,2,16,2000
31,0,65,2,5,900
31,1,38,2,15,2000
31,0,58,8,5,2000
31,0,28,2,12,1000
31,1,46,2,12,1200
31,0,38,8,6,1600
31,0,39,2,12,990
31,0,32,2,12,650
31,1,29,8,13,430
31,1,37,2,16,5000
31,0,42,2,12,1250
31,0,56,2,6,2000
31,0,58,2,6,2500
31,0,69,4,1,1500
31,1,52,8,3,1200
31,0,45,2,9,1200
31,0,55,2,5,1200
31,0,35,2,16,1800
31,0,55,2,12,788
31,0,38,2,10,5500
31,0,66,2,3,0
31,0,71,8,2,200
31,0,46,8,5,1900
31,0,33,2,9,1000
31,0,57,8,1,400
31,0,36,8,12,1000
31,0,20,8,9,900
31,0,25,2,16,1100
31,0,39,4,7,900
31,0,32,4,12,1400
31,0,43,8,5,1350
31,1,50,8,4,360
31,0,48,8,12,1200
31,0,38,4,12,1500
31,1,69,8,3,0
31,0,24,8,6,600
31,0,27,4,12,1500
31,0,42,8,12,1600
31,0,44,2,12,1200
31,1,48,2,1,500
31,0,43,2,12,1182
31,0,47,2,5,1108
31,1,48,8,12,500
31,1,50,2,16,2000
31,0,67,8,1,0
31,0,48,2,8,1700
31,0,46,4,6,0
31,0,37,8,12,788
31,1,45,4,4,788
31,1,52,4,6,1500
31,0,26,4,16,2397
31,0,79,2,5,2000
31,0,68,8,6,0
31,0,28,8,7,824
31,0,53,2,5,1450
31,0,51,2,10,1600
31,0,44,2,12,800
31,0,34,8,12,800
31,1,56,8,4,0
31,0,33,8,12,800
31,1,46,2,6,815
31,0,76,8,8,1000
31,0,58,2,12,1500
31,1,65,8,4,0
31,0,46,8,15,864
31,0,40,8,5,900
31,0,47,8,10,0
31,1,53,8,3,200
31,0,49,8,1,850
31,0,35,4,12,1000
31,1,51,2,4,0
31,0,63,8,5,2500
31,0,60,8,1,1000
31,0,25,8,12,935
31,0,48,8,1,840
31,0,32,2,12,1100
31,0,78,8,2,0
31,0,38,2,4,788
31,1,48,2,16,3000
31,1,42,8,12,788
31,0,43,8,16,3000
31,0,58,8,8,250
31,0,30,8,4,788
31,1,70,2,5,500
31,0,55,8,3,800
31,1,42,8,12,788
31,0,56,2,7,950
31,0,55,8,1,0
31,1,30,2,10,400
31,1,47,8,5,0
31,0,38,8,4,394
31,0,71,4,1,0
31,0,40,4,1,80
31,0,44,8,5,160
31,0,60,8,1,0
31,0,64,8,1,0
31,0,57,8,1,0
31,0,70,8,1,0
31,1,19,2,12,500
31,1,31,8,16,1900
31,0,31,8,9,788
31,1,54,8,12,950
31,0,40,8,3,500
31,0,28,8,12,3000
31,0,52,8,5,0
31,1,66,8,1,0
31,0,39,8,4,500
31,0,42,8,5,1000
31,0,73,8,1,0
31,0,26,8,9,600
31,1,61,2,14,830
31,0,23,2,13,1000
31,1,38,2,10,2700
31,0,48,8,12,1100
31,0,53,2,16,1500
31,1,55,8,6,140
31,0,48,2,5,2000
31,1,45,8,5,935
31,0,38,2,3,1600
31,0,41,8,8,1500
31,0,38,4,7,1300
31,0,55,8,5,2800
31,0,49,2,7,1800
31,0,27,2,14,1800
31,0,35,8,10,788
31,0,44,2,12,1235
31,0,50,8,4,788
31,0,36,2,12,1600
31,0,59,8,5,2000
31,0,41,2,12,1800
31,0,59,2,12,1240
31,0,40,8,12,1500
31,0,61,2,16,3500
31,0,34,2,11,1200
31,0,58,2,3,550
31,0,50,8,6,1200
31,0,55,2,5,750
31,0,47,8,3,1000
31,0,50,8,4,1100
31,1,40,4,7,600
31,0,33,8,12,1000
31,0,20,2,11,850
31,1,54,8,3,600
31,0,44,8,7,1700
31,0,65,4,6,1354
31,0,53,2,5,800
31,0,33,8,12,1800
31,0,32,8,12,800
31,0,53,8,1,788
31,0,44,4,5,1500
31,0,42,2,5,2000
31,0,54,2,9,1500
31,0,54,4,3,930
31,0,36,2,12,2300
31,0,42,2,5,850
31,0,60,2,5,1000
31,0,46,2,16,4000
31,1,51,8,7,540
31,1,48,2,16,3700
31,0,54,8,5,788
31,0,30,8,10,1500
31,0,38,4,4,2000
31,0,41,4,12,5500
31,1,64,8,2,788
31,1,58,8,5,400
31,0,22,8,6,900
31,0,34,4,5,980
31,1,41,4,5,870
31,1,52,4,5,900
31,0,61,2,16,2740
31,0,33,2,9,2000
31,0,35,4,9,3000
31,0,48,8,14,5000
31,0,35,2,7,1800
31,1,57,8,3,520
31,0,24,8,9,1200
31,1,42,8,7,1200
31,0,24,8,8,800
31,0,28,8,12,1706
31,0,56,2,16,2000
31,0,45,2,12,7880
31,1,59,2,5,788
31,1,36,2,16,1605
31,1,56,4,12,1200
31,0,53,4,5,100
31,0,33,4,12,1700
31,0,36,2,16,2100
31,0,60,8,5,1250
31,0,36,2,16,850
31,0,33,2,13,3000
31,0,69,2,5,1500
31,0,45,8,7,2200
31,0,44,2,12,3600
31,0,58,8,1,800
31,1,32,2,7,400
31,0,48,8,4,500
31,0,53,8,9,950
31,0,53,2,3,2000
31,0,61,2,16,3800
31,0,30,2,9,2400
31,0,85,2,3,3000
31,0,42,2,5,1000
31,0,62,2,3,927
31,1,57,2,16,5500
31,0,34,2,12,3000
31,1,38,8,8,788
31,1,73,4,1,0
31,1,40,2,7,350
31,1,46,8,5,600
31,1,57,8,5,800
31,0,60,2,1,788
31,0,34,2,12,1000
31,0,45,2,3,1500
31,1,40,2,10,825
31,0,36,4,8,1000
31,0,57,2,12,3000
31,0,56,8,8,1200
31,0,53,2,7,900
31,0,58,2,5,788
31,0,42,2,6,1200
31,0,27,2,4,1200
31,0,69,2,1,2000
31,0,43,4,6,4500
31,0,49,8,8,2300
31,1,55,2,2,1000
31,0,56,2,5,1200
31,1,51,2,4,600
31,0,37,8,5,1200
31,0,44,2,6,700
31,0,49,2,5,0
31,0,61,8,12,600
31,0,54,2,12,1200
31,0,68,2,3,1000
31,0,36,2,5,1576
31,0,49,2,4,1000
31,0,65,4,4,1000
31,0,55,8,5,1145
31,1,47,2,5,788
31,0,42,2,5,2350
31,0,33,8,8,2000
31,1,44,4,6,788
31,0,36,2,4,1100
31,1,44,8,5,980
31,0,41,2,5,650
31,1,34,2,12,1600
31,0,19,8,9,788
31,0,58,2,16,8000
31,0,66,8,12,0
31,0,56,8,7,850
31,0,37,8,9,2500
31,0,42,8,10,1600
31,0,30,4,8,1300
31,0,50,8,9,1300
31,0,50,8,10,700
31,0,43,8,12,4500
31,1,51,8,5,1100
31,0,45,2,5,1100
31,0,40,2,7,1500
31,0,34,2,11,900
31,0,30,4,12,4000
31,1,56,2,3,1000
31,0,36,2,9,2000
31,0,41,8,9,1900
31,0,29,8,11,1800
31,1,57,2,5,120
31,1,47,4,16,1500
31,1,42,2,12,788
31,1,49,2,5,400
31,0,37,2,12,1800
31,1,60,8,12,250
31,0,29,8,9,1255
31,1,53,2,5,2100
31,0,56,8,5,1549
31,1,33,2,12,1200
31,0,65,2,5,700
31,1,54,8,5,788
31,1,54,2,12,788
31,0,40,8,12,2400
31,0,47,2,11,3000
31,0,52,4,9,2400
31,0,20,4,8,1115
31,1,54,2,9,1000
31,0,46,2,12,1970
31,0,40,2,12,7600
31,0,71,2,5,3000
31,1,32,2,12,788
31,0,23,8,12,1200
31,1,55,8,16,0
31,1,40,2,9,1000
31,0,56,8,12,1100
31,0,30,2,12,3500
31,0,29,2,9,1000
31,0,31,2,12,1800
31,0,36,8,5,2000
31,0,38,8,12,3500
31,0,52,2,5,600
31,0,50,8,9,1000
31,0,41,2,4,600
31,0,34,8,6,948
31,0,51,2,6,788
31,0,43,2,1,788
31,0,47,2,12,788
31,0,57,4,10,900
31,0,53,8,7,1200
31,1,58,8,7,2000
31,0,37,8,16,2500
31,0,58,2,9,1100
31,0,49,8,12,4500
31,1,53,4,5,788
31,0,48,2,5,800
31,0,72,8,12,2000
31,0,50,8,7,1100
31,0,41,8,9,1100
31,0,50,4,3,1200
31,0,23,8,10,1200
31,1,64,8,9,788
31,1,43,4,6,0
31,1,42,8,6,900
31,0,49,8,5,900
31,0,46,8,5,1200
31,0,40,4,7,2000
31,0,31,2,12,2000
31,1,30,2,12,1000
31,0,46,8,12,3500
31,1,46,4,16,1100
31,1,50,8,16,2000
31,0,41,2,12,1200
31,1,61,4,16,0
31,0,77,2,5,1200
31,0,41,4,8,900
31,0,56,2,12,5000
31,0,65,4,3,0
31,0,31,4,12,1600
31,0,46,8,4,1700
31,1,45,8,5,160
31,1,60,2,16,19663
31,0,56,2,14,3500
31,0,46,2,16,6800
31,0,47,2,16,7000
31,0,59,2,16,15000
31,0,75,2,12,600
31,0,23,2,13,1576
31,1,71,2,12,0
31,1,34,2,16,8300
31,0,62,2,14,1000
31,1,66,2,13,1500
31,1,26,2,16,6000
31,1,31,2,16,300
31,1,50,2,16,3200
31,0,82,2,12,900
31,1,19,2,13,788
31,0,58,2,16,3500
31,0,69,2,16,6000
31,0,52,2,16,6000
31,1,44,8,16,4000
31,0,57,2,16,14000
31,0,37,8,16,17000
31,1,48,2,16,2300
31,0,39,2,16,8000
31,0,54,2,16,5000
31,0,35,2,16,10000
31,0,55,2,16,5500
31,0,40,2,16,8000
31,1,29,8,16,11000
31,0,46,2,16,3600
31,0,67,2,9,4000
31,0,53,2,16,13000
31,1,67,2,16,1500
31,1,26,8,14,2000
31,1,45,8,16,12000
31,0,40,2,16,10000
31,1,53,2,16,8000
31,1,49,2,12,5000
31,1,68,2,12,2400
31,0,40,2,12,4000
31,0,26,2,16,7000
31,0,41,2,16,1700
31,0,65,8,16,15000
31,0,42,4,17,1090
31,1,47,8,6,788
31,0,62,8,1,1000
31,0,37,8,9,2200
31,1,27,2,13,1400
31,0,35,4,12,1576
31,1,31,4,9,1570
31,1,39,8,12,815
31,0,29,8,16,1800
31,0,37,4,9,2000
31,0,26,4,9,850
31,0,43,2,6,0
31,0,48,2,16,5000
31,1,46,2,16,10000
31,0,32,2,13,4000
31,1,41,2,16,4500
31,1,33,8,16,6000
31,1,50,2,12,1070
31,1,29,8,16,2500
31,0,36,8,16,9000
31,0,29,8,12,800
31,0,36,8,16,1876
31,1,54,2,16,2000
31,1,61,2,16,7000
31,1,50,2,16,1100
31,1,43,8,16,3500
31,1,45,2,16,6000
31,0,43,8,12,7500
31,0,66,2,12,5000
31,1,30,2,16,5000
31,1,53,8,16,2500
31,1,74,2,12,1800
31,0,36,2,16,8000
31,1,53,2,16,12000
31,0,50,2,16,7600
31,1,77,2,16,0
31,0,56,8,7,788
31,1,63,2,16,240
31,0,29,8,16,5000
31,0,40,8,16,6000
31,1,60,2,14,20000
31,1,67,2,16,788
31,0,50,2,16,30000
31,1,47,2,16,10000
31,1,52,8,16,200
31,0,60,2,16,2700
31,0,48,8,16,28000
31,0,52,2,16,30000
31,0,52,2,13,7000
31,1,50,8,13,14000
31,0,70,2,16,10000
31,1,31,2,16,1900
31,1,46,2,16,23800
31,0,30,2,16,6750
31,0,27,8,16,7000
31,0,22,8,16,788
31,0,50,2,16,12000
31,1,69,2,16,9400
31,0,72,2,16,5000
31,1,23,8,16,3000
31,1,30,2,16,7000
31,1,63,2,16,12000
31,0,46,2,16,5000
31,0,33,2,16,12000
31,0,31,8,16,2700
31,0,61,8,12,2000
31,1,42,2,16,9000
31,0,32,8,16,6000
31,1,33,8,13,20000
31,1,33,2,16,5000
31,1,49,8,9,1031
31,1,44,2,5,788
31,1,34,2,12,850
31,0,45,8,3,1500
31,1,50,2,16,6000
31,0,38,2,16,20000
31,0,73,2,16,800
31,0,34,2,16,12000
31,1,80,2,16,1950
31,0,44,2,16,7000
31,1,35,2,16,4000
31,0,48,2,16,15000
31,0,49,2,16,7200
31,1,29,2,16,2000
31,0,44,2,16,20000
31,0,28,2,16,8000
31,0,66,2,16,0
31,1,51,2,15,1350
31,1,33,2,13,2300
31,0,31,2,16,7063
31,0,41,2,16,15000
31,0,30,8,14,4000
31,1,39,2,16,10300
31,1,61,2,16,4000
31,1,52,2,16,3000
31,0,56,2,16,12000
31,0,28,8,12,3000
31,1,56,2,12,14800
31,0,44,2,12,4890
31,0,39,8,16,10000
31,1,37,2,16,10581
31,0,60,2,16,9000
31,1,43,2,16,5000
31,0,41,2,16,10000
31,0,33,2,16,5300
31,1,50,2,15,15000
31,0,63,2,16,12000
31,1,36,2,16,6000
31,1,38,2,16,7500
31,0,48,8,16,5000
31,0,39,2,14,6000
31,0,49,2,16,6100
31,0,27,8,15,1000
31,0,43,2,16,2000
31,1,53,2,14,5000
31,0,55,2,15,30000
31,0,77,2,16,0
31,0,73,2,16,30000
31,0,62,8,3,10000
31,0,58,2,16,2000
31,0,68,2,16,3000
31,0,75,8,16,1200
31,0,54,2,16,25000
31,1,54,2,13,3000
31,0,46,8,16,100000
31,0,49,2,12,9000
31,1,49,2,16,3900
31,0,64,8,12,4500
31,0,37,2,16,3000
31,1,29,8,12,1200
31,0,59,8,12,3400
31,1,57,4,12,1200
31,1,53,8,9,876
31,1,36,2,12,1100
31,0,57,8,5,1300
31,0,60,2,8,1500
31,0,22,8,12,1087
31,0,49,2,16,6000
31,0,63,2,12,2300
31,0,75,2,16,2500
31,0,58,2,16,0
31,0,30,2,16,8000
31,0,48,2,16,14300
31,1,40,2,10,788
31,0,33,2,16,3940
31,0,50,8,16,3800
31,0,33,8,1,1500
31,0,55,8,16,3000
31,0,39,4,9,1500
31,0,36,8,12,5000
31,1,44,2,12,1300
31,1,63,4,12,1700
31,0,31,2,16,5000
31,0,45,2,12,5000
31,0,49,8,11,1200
31,1,36,2,16,7000
31,0,45,2,12,1200
31,1,50,8,7,840
31,1,46,2,16,3000
31,1,47,4,16,7000
31,0,50,2,12,4000
31,1,50,8,13,788
31,1,47,2,7,788
31,1,50,8,7,200
31,0,36,4,11,1450
31,0,53,2,9,350
31,0,44,2,16,9000
31,0,46,2,16,10000
31,1,50,2,16,30000
31,0,54,2,12,2200
31,0,28,8,16,7000
31,0,57,2,16,0
31,0,58,2,16,1200
31,1,52,2,16,6000
31,1,39,2,9,788
31,1,47,8,5,400
31,1,46,8,5,520
31,1,57,8,8,1000
31,1,54,8,12,5500
31,1,60,2,12,500
31,1,65,2,9,5000
31,1,57,2,16,1140
31,0,62,2,12,13500
31,0,22,8,15,2300
31,0,40,2,16,12000
31,1,48,2,13,1600
31,1,65,2,13,400
31,1,30,2,16,3900
31,0,43,2,16,6500
31,0,31,2,16,1800
31,0,24,4,12,980
31,0,65,2,16,0
31,0,38,8,16,6000
31,0,36,8,16,788
31,0,46,8,16,11000
31,0,63,8,16,10000
31,0,28,8,5,850
31,1,37,8,5,980
31,0,52,4,4,2000
31,0,44,8,9,1000
31,1,30,4,12,1000
31,0,27,8,8,1090
31,0,41,8,1,800
31,0,36,8,16,2200
31,0,49,2,12,10000
31,0,59,2,16,8000
31,1,48,2,16,15000
31,0,61,2,16,1000
31,1,40,8,9,10000
31,0,32,2,13,2300
31,0,29,8,16,3000
31,0,68,8,12,10000
31,1,43,4,13,1700
31,0,60,8,12,1500
31,0,39,8,12,1000
31,1,49,8,12,900
31,1,28,8,12,1000
31,0,37,2,16,2500
31,1,56,8,12,900
31,1,57,2,13,788
31,0,41,2,12,968
31,1,45,8,4,800
31,1,32,8,12,1600
31,1,24,8,8,973
31,0,22,2,7,900
31,0,44,4,5,1200
31,0,49,2,9,1200
31,0,53,8,1,1000
31,0,31,8,12,700
31,0,57,8,12,1000
31,0,31,4,9,1100
31,1,52,4,5,788
31,0,23,4,9,885
31,0,28,2,7,2000
31,1,21,8,12,788
31,1,61,4,16,6000
31,0,41,8,16,8000
31,1,42,8,16,4000
31,1,45,8,12,4000
31,0,59,8,9,1000
31,0,60,2,14,3800
31,1,41,2,12,1700
31,0,60,2,16,5000
31,1,52,2,16,10000
31,0,34,8,12,2900
31,0,61,2,14,6000
31,1,29,8,16,4000
31,1,45,2,12,5000
31,1,42,8,16,5000
31,0,48,2,16,10000
31,1,49,2,16,5000
31,1,73,2,16,2000
31,0,54,2,12,2000
31,0,34,2,16,2500
31,1,33,2,16,5000
31,1,57,2,12,3500
31,0,29,2,12,3000
31,0,56,2,13,4500
31,0,52,2,9,1134
31,0,32,2,16,10000
31,0,71,8,16,1500
31,1,56,4,16,3000
31,0,45,8,14,7000
31,0,59,2,16,10000
31,0,69,4,9,900
31,0,63,8,16,5000
31,0,34,2,16,5200
31,0,30,2,14,2500
31,0,68,2,12,7000
31,0,64,2,12,6000
31,1,53,8,12,520
31,0,47,2,16,10000
31,0,41,2,16,28000
31,0,68,8,16,12000
31,0,44,2,16,5000
31,1,64,8,12,300
31,0,58,2,5,1000
31,0,53,8,12,1600
31,0,60,2,16,1400
31,0,33,2,15,3000
31,1,38,8,10,1000
31,0,32,2,8,2000
31,0,44,8,9,1500
31,0,31,8,15,10000
31,0,39,4,12,1100
31,1,42,8,9,1200
31,0,23,8,12,800
31,0,58,8,6,1500
31,0,30,4,9,1100
31,1,55,8,7,300
31,1,36,8,12,1100
31,1,63,8,5,788
31,1,46,4,6,725
31,1,50,8,5,1200
31,1,42,4,9,800
31,1,40,8,6,950
31,1,39,2,1,788
31,0,79,8,5,6600
31,0,51,2,9,788
31,1,58,8,16,1800
31,0,49,2,16,10000
31,0,44,8,10,2000
31,0,54,2,16,3500
31,0,52,2,12,1500
31,0,29,2,16,12000
31,0,58,2,16,16000
31,1,57,8,16,3500
31,0,62,8,12,1200
31,0,56,2,12,5000
31,0,54,2,16,2000
31,0,72,2,9,10000
31,0,35,2,16,8000
31,0,40,2,16,17000
31,0,42,8,16,10000
31,1,40,2,16,2000
31,0,57,8,16,7000
31,0,55,8,11,5000
31,0,63,8,12,5000
31,0,44,2,16,10000
31,1,38,2,16,2500
31,1,46,8,16,1840
31,0,30,2,14,4000
31,1,51,2,14,3000
31,0,34,8,16,5500
31,1,72,2,12,0
31,0,52,2,9,3000
31,1,29,8,9,800
31,1,49,8,12,2000
31,0,48,2,5,2200
31,0,65,2,15,3500
31,0,33,4,6,900
31,1,30,8,12,400
31,0,38,8,12,1500
31,1,37,4,12,0
31,1,32,8,12,1400
31,0,52,8,12,2400
31,0,53,2,12,2000
31,0,64,8,12,3000
31,0,59,2,16,1850
31,0,53,2,16,15000
31,0,31,8,16,5500
31,1,48,2,16,4000
31,1,54,8,16,3750
31,0,55,2,13,1800
31,0,48,2,5,985
31,1,26,8,17,2000
31,1,50,8,1,912
31,0,43,8,12,540
31,1,55,8,9,1500
31,0,47,8,16,1200
31,1,37,8,1,250
31,1,58,2,4,1200
31,0,41,2,12,1100
31,1,52,4,11,900
31,0,34,8,12,1500
31,0,49,8,16,12000
31,0,64,8,6,0
31,1,27,2,9,1000
31,0,35,8,5,3000
31,0,41,8,12,1800
31,0,42,8,11,1800
